Contig,HK_CF2,HK_CF35,HK_CF70,V_CF26,V_CF34,V_CF71
Phel_clc_contig_903,8.615220953,8.91573331,7.823330296,11.08428143,10.28215887,10.68803669
Phel_clc_contig_1930,10.10636363,10.22645506,10.58295805,11.43482507,11.14470865,11.33963843
Phel_clc_contig_229,9.727043853,9.561975615,10.13699918,12.06739809,11.53683127,11.79250803
Phel_clc_contig_1944,8.182825856,8.24624988,8.64025723,9.758505895,9.369291764,9.483392377
Phel_clc_contig_892,9.513459163,9.924706969,10.16204094,11.48553787,11.04276552,11.19646363
Phel_clc_contig_175,8.360132032,9.273717519,9.419698363,10.79835904,10.5331838,10.67937708
Phel_clc_contig_3148,9.065071678,9.373156399,9.382893737,10.20552069,10.00815,10.08614525
Phel_clc_contig_396,7.358768985,8.143729113,8.322568149,10.29186425,9.955587433,10.0543494
Phel_clc_contig_5604,5.703311151,6.11392132,6.179274165,7.796949404,7.381962505,7.574082581
Phel_clc_contig_8476,5.509436159,6.389115899,6.274203878,8.102367863,7.699703617,7.998409905
Phel_clc_contig_331,11.30303655,12.21588059,12.75292419,14.04543723,13.73229808,13.69760022
Phel_clc_contig_5780,9.535279071,9.750304349,9.865036651,10.72824613,10.62666345,10.50608389
Phel_clc_contig_11551,6.361796427,7.477121155,5.939654432,8.489055565,7.88408197,8.316977478
Phel_clc_contig_2646,5.967777289,6.796589967,5.996447502,7.97453218,7.659821831,7.894495849
Phel_clc_contig_8419,4.730737762,5.427415097,4.748268002,6.765297372,6.402718767,6.695952068
Phel_clc_contig_7468,5.906065619,6.90024855,6.319424652,8.007568912,7.766949564,7.833358814
Phel_clc_contig_886,5.890215629,7.025025471,6.564498591,8.176870761,7.689835877,8.053061363
Phel_clc_contig_1546,4.960604378,4.528802582,3.595730406,6.465825944,6.302675476,6.171609166
Phel_clc_contig_4016,7.207102197,6.538747662,5.818886342,8.675336435,8.269158011,8.156519486
Phel_clc_contig_1784,10.76690386,10.51190462,11.70681953,13.30545993,12.98968372,12.4473543
Phel_clc_contig_1027,10.99521045,10.54959236,11.25312235,12.91066825,12.46064349,12.22440979
Phel_clc_contig_4867,8.491994954,8.30409482,8.635794651,9.647607725,9.453349249,9.198306782
Phel_clc_contig_2167,9.394909796,9.332740376,9.878319342,10.73319247,10.55373133,10.41929502
Phel_clc_contig_2604,8.510256218,8.336936738,9.435188935,11.08040491,10.46683835,10.48039166
Phel_clc_contig_6209,5.37923279,5.456563052,6.051091454,7.481353842,7.083454861,6.947462781
Phel_clc_contig_717,11.54967225,11.7678054,12.52458799,13.95173693,13.53715511,13.39158514
Phel_clc_contig_919,10.32402907,10.74356579,11.50570231,12.842497,12.40556362,12.29299784
Phel_clc_contig_3355,6.893984639,6.647474256,7.241548489,8.512260867,7.935094313,8.136412893
Phel_clc_contig_3001,9.336163977,8.754914552,9.225499562,10.30188677,9.982108013,9.988574918
Phel_clc_contig_264,10.56769755,10.1247373,10.77476096,12.00127863,11.52993399,11.52891239
Phel_clc_contig_6828,7.24498217,6.697167751,7.354483016,8.633620108,8.228838888,8.243684788
Phel_clc_contig_1521,9.67480471,10.24387707,9.990915163,11.59011211,11.27251729,11.22768411
Phel_clc_contig_43,9.33762547,11.00044619,10.95033332,13.23876756,12.77050107,12.68824423
Phel_clc_contig_1512,8.316324076,9.738273852,8.751680623,11.95545329,11.39220278,11.20372857
Phel_clc_contig_224,5.756732437,6.513211212,6.154532579,8.69575063,8.235637559,8.063747218
Phel_clc_contig_6916,5.841595796,6.758642968,6.103738908,8.176870761,7.776304714,7.646956814
Phel_clc_contig_1199,10.23035542,10.85047379,10.85181196,12.21789795,11.87181408,11.67022262
Phel_clc_contig_6046,5.570383994,6.528979129,6.60158213,8.205626615,7.748053942,7.603676041
Phel_clc_contig_7478,6.65229288,7.4275098,7.253248069,9.174375956,8.696229651,8.453257051
Phel_clc_contig_1398,9.70002471,9.702220486,10.05915569,12.86351423,12.25057254,12.18885291
Phel_clc_contig_2063,9.077371996,7.312643394,8.631318589,13.12341149,12.44716094,12.4565062
Phel_clc_contig_4057,5.185049844,5.160141691,5.42274095,8.404764356,7.909813898,7.808159773
Phel_clc_contig_505,6.604525061,7.42329747,6.913179043,10.74548458,10.02982417,9.880906032
Phel_clc_contig_3706,9.882330483,9.787035213,9.660582125,11.17795403,10.84133114,10.67763896
Phel_clc_contig_4592,7.516790513,7.580987364,7.040170245,9.037121907,8.615131182,8.53999975
Phel_clc_contig_171,6.680211818,6.209973812,5.380691358,13.84639884,13.44428318,12.79711559
Phel_clc_contig_1970,3.946150672,5.124261955,4.991190754,8.275105317,7.88408197,7.294529774
Phel_clc_contig_2728,5.445802835,6.076858343,5.57965988,9.245338782,8.796190524,8.176349703
Phel_clc_contig_6928,7.311948076,7.228234762,7.343579265,9.04509972,8.863575192,8.403648629
Phel_clc_contig_14520,4.368433124,5.005305662,4.748268002,7.137763759,6.801317768,6.489528485
Phel_clc_contig_8698,4.730737762,5.786737488,4.68056066,7.923514088,7.639459376,7.239039004
Phel_clc_contig_4454,7.194251576,7.075557232,7.354483016,9.492891063,9.233242178,9.082225699
Phel_clc_contig_9346,5.236102234,5.229334121,5.787045827,8.07145539,7.813132795,7.559055818
Phel_clc_contig_7751,5.890215629,5.670704397,6.024027068,7.97453218,7.639459376,7.574082581
Phel_clc_contig_755,5.048911855,5.149978745,4.189895704,8.954821537,8.635837086,8.369602581
Phel_clc_contig_817,10.45706604,10.60724403,10.95928961,12.58851405,12.34201048,12.02011014
Phel_clc_contig_840,9.175445758,9.350319109,10.08229716,12.98460482,12.7433281,12.2861698
Phel_clc_contig_9460,5.685054306,5.753567099,5.818886342,7.550238098,7.394167694,7.079697039
Phel_clc_contig_12963,2.301880253,3.070921653,1.158466295,5.57314727,5.577842694,3.153513526
Phel_clc_contig_18315,0,0.170566057,0,3.960242941,4.05205935,0
Phel_clc_contig_13204,0,0.170566057,1.792605513,5.958230212,5.885093549,2.791543215
Phel_clc_contig_2677,8.908655314,8.560530785,9.435188935,11.44239559,11.41259504,9.564636532
Phel_clc_contig_12958,3.436641592,4.590212761,3.735749611,7.137763759,7.156923413,5.339536494
Phel_clc_contig_2921,3.036837374,3.648891056,4.089048934,7.196248017,7.293508434,5.339536494
Phel_clc_contig_4685,1.568275372,1.395720913,1.158466295,5.889001328,5.952671367,3.683393288
Phel_clc_contig_23628,1.568275372,0.809743695,0,3.661304959,3.781747877,2.307166193
Phel_clc_contig_5567,6.901910724,6.806327925,6.545591589,8.535099209,8.706053558,7.365345223
Phel_clc_contig_1128,5.952594495,7.316055209,7.205869474,11.08621559,11.22974166,10.17753266
Phel_clc_contig_13848,3.346588193,4.582676423,4.089048934,6.946581156,6.973877566,6.131538041
Phel_clc_contig_1891,7.714248953,8.679655675,8.311419556,10.72576671,10.76936447,9.787294182
Phel_clc_contig_2345,6.429157308,7.368482889,7.156881964,9.56123925,9.581622217,8.621821116
Phel_clc_contig_4121,6.837250733,7.195263924,6.98510532,8.275105317,8.288902516,7.559055818
Phel_clc_contig_7077,4.368433124,6.082210794,5.199044096,8.633620108,8.671372639,7.432846692
Phel_clc_contig_10765,0,0.809743695,1.792605513,5.958230212,6.108940478,4.50589728
Phel_clc_contig_6713,0,2.091665988,4.189895704,7.409014938,7.699703617,6.131538041
Phel_clc_contig_20276,1.568275372,3.431235158,2.56774013,5.280562933,5.443354688,3.683393288
Phel_clc_contig_5301,5.509436159,6.167791442,5.754486698,7.433532865,7.522020429,6.457471173
Phel_clc_contig_3815,4.368433124,5.942026487,5.098857447,7.358691635,7.406270494,6.248557606
Phel_clc_contig_11063,3.521402571,4.060427901,2.840161067,6.024288647,5.850081797,4.93632699
Phel_clc_contig_13562,0.72700555,2.705071096,0,5.168172666,5.007904114,3.683393288
Phel_clc_contig_15329,0.72700555,2.174182678,1.158466295,4.418945512,4.279627294,3.153513526
Phel_clc_contig_6826,5.048911855,5.915279475,5.503332832,8.102367863,7.951705513,6.947462781
Phel_clc_contig_2317,8.798335707,8.917231831,8.730910606,10.74793037,10.61758335,9.694078724
Phel_clc_contig_3490,4.499571669,7.156455271,6.806050755,9.99514557,9.769019754,8.378189495
Phel_clc_contig_4300,1.208080202,4.243592923,3.735749611,6.367454941,6.222808424,5.267408452
Phel_clc_contig_2842,4.694690792,5.318222828,5.652150879,9.879442955,9.532777664,8.215211179
Phel_clc_contig_1442,6.534877122,5.590326555,5.652150879,11.46635758,11.13928044,9.994172098
Phel_clc_contig_194,9.050884468,8.935094018,8.808293978,12.65061541,12.32617269,11.33853879
Phel_clc_contig_5770,8.405438909,8.308098257,8.200975089,9.865995035,9.621099839,9.02322402
Phel_clc_contig_2739,3.521402571,3.959325039,1.158466295,9.815585035,9.356873603,8.343529966
Phel_clc_contig_6787,1.856268645,2.091665988,1.792605513,6.2618843,5.850081797,4.840150994
Phel_clc_contig_8026,6.279014345,6.360761068,6.426640478,9.060923935,8.841461508,7.998409905
Phel_clc_contig_2346,6.680211818,6.850919409,7.181583634,8.803141451,8.449569628,7.833358814
Phel_clc_contig_7133,7.226166504,6.912321725,7.428586296,9.037121907,8.754195377,8.146501471
Phel_clc_contig_13487,0,1.325213695,0,4.603133742,4.170325694,2.307166193
Phel_clc_contig_17009,0,0.170566057,0,4.766452051,4.279627294,2.307166193
Phel_clc_contig_3793,5.666563462,6.281531348,5.380691358,8.64416273,8.333949173,6.900546844
Phel_clc_contig_9841,1.568275372,0.586788758,0,5.168172666,4.803459544,2.307166193
Phel_clc_contig_1456,7.100937712,7.094224456,7.205869474,10.58511878,10.27557654,8.830192882
Phel_clc_contig_3209,3.817981329,1.958248775,2.231616727,10.69313896,10.4464714,8.445106745
Phel_clc_contig_8574,0,1.811265504,1.792605513,5.482054453,5.295032364,3.153513526
Phel_clc_contig_5521,3.946150672,5.723050635,3.980619444,7.815723994,7.659821831,6.004182256
Phel_clc_contig_4060,7.370240146,8.151389536,7.053614237,9.678707875,9.353752233,8.25305278
Phel_clc_contig_7276,4.063865296,4.999657319,3.440646623,7.013164087,6.706625863,5.408226126
Phel_clc_contig_8751,4.119306371,2.396762313,3.980619444,6.087456476,6.138261559,5.111344363
Phel_clc_contig_14362,3.036837374,3.786439539,2.231616727,5.280562933,5.985309151,4.374733478
Phel_clc_contig_1756,2.481867227,5.103350761,3.863373549,6.465825944,7.344715782,5.408226126
Phel_clc_contig_19144,2.301880253,2.174182678,1.158466295,4.207752323,5.129695157,3.683393288
Phel_clc_contig_2142,7.398526523,8.418030521,7.479279073,10.75280988,11.73636599,10.38774832
Phel_clc_contig_3948,5.739143321,6.440041924,6.129359272,7.306550254,7.909813898,7.015094976
Phel_clc_contig_1813,7.958006273,10.47295103,10.09860233,12.69121488,13.18145804,11.49477005
Phel_clc_contig_2182,5.841595796,6.209973812,6.405825623,7.739112935,8.093177734,7.294529774
Phel_clc_contig_14147,0,3.290321182,2.231616727,5.57314727,5.952671367,4.93632699
Phel_clc_contig_4693,4.866537121,6.022201339,5.463599571,8.477311427,8.932143871,7.858125879
Phel_clc_contig_11649,0,0.170566057,0,4.603133742,5.241996492,3.889658492
Phel_clc_contig_4230,0,2.361964822,1.158466295,5.57314727,6.328344618,4.840150994
Phel_clc_contig_8219,6.229486023,4.627309164,6.60158213,9.68892743,10.30172756,8.685477672
Phel_clc_contig_7676,6.315075274,6.402016071,6.673006546,7.527639642,7.992414963,7.239039004
Phel_clc_contig_6415,2.481867227,2.786031719,2.56774013,6.601845057,7.156923413,3.153513526
Phel_clc_contig_9078,0,0.586788758,0,5.57314727,6.048447639,0
Phel_clc_contig_12557,4.224171507,3.959325039,3.266861484,5.482054453,5.620023298,5.191483692
Phel_clc_contig_2003,6.514343225,6.060676479,5.910396889,7.699226096,7.935094313,7.382519414
Phel_clc_contig_3549,8.388614911,8.204516859,8.120221804,9.408830298,9.381604162,9.044959337
Phel_clc_contig_7219,7.364515529,6.596007823,6.707435061,8.69575063,8.56742642,8.243684788
Phel_clc_contig_1076,10.34888459,9.954021053,10.408217,11.19239294,11.30358453,10.96809198
Phel_clc_contig_2830,9.163957049,8.786004265,9.440315648,10.11746662,10.31943549,9.957396066
Phel_clc_contig_2018,7.659200318,7.4275098,7.884792042,9.004762885,9.184883771,8.733116697
Phel_clc_contig_3568,8.173034463,7.935452676,8.653561662,9.647607725,9.850999395,9.363100535
Phel_clc_contig_1317,7.154996284,6.955259325,7.791588144,10.2126215,10.28543875,9.553306739
Phel_clc_contig_6240,8.126441202,8.055304672,8.38239188,9.647607725,9.761973009,9.227112898
Phel_clc_contig_277,7.700682459,7.642980208,8.126596589,9.286299463,9.464967368,8.842656451
Phel_clc_contig_2339,7.714248953,7.925807205,8.328110304,9.408830298,9.369291764,9.05034252
Phel_clc_contig_451,11.0532977,11.05242778,11.85478526,13.29838552,13.31804681,12.74287569
Phel_clc_contig_2569,5.952594495,6.019412813,6.507020768,8.367075279,8.314815235,7.82081463
Phel_clc_contig_4297,6.151850701,5.815951935,6.274203878,7.699226096,7.608367202,7.161567272
Phel_clc_contig_1117,10.709355,10.39281702,10.622962,12.31594226,12.33450925,12.06932815
Phel_clc_contig_7409,3.677293993,3.982409536,4.534796213,8.429354013,8.495610028,8.224764798
Phel_clc_contig_263,7.073129348,6.915324895,7.332592478,8.579718704,8.646079472,8.325882867
Phel_clc_contig_6044,6.993771715,7.666336928,8.158055223,10.41085898,10.4198555,10.09658998
Phel_clc_contig_18679,0,0.586788758,0,2.77106155,3.015319148,2.307166193
Phel_clc_contig_4645,6.925429821,7.42329747,7.131749976,10.33154266,10.51093898,9.999747647
Phel_clc_contig_8599,4.694690792,5.489170397,4.189895704,7.888471729,8.047544387,7.559055818
Phel_clc_contig_2080,7.24498217,7.336360163,7.343579265,10.06742737,10.07979569,9.583324262
Phel_clc_contig_8438,1.856268645,2.004105833,1.158466295,7.796949404,7.822194136,7.058483184
Phel_clc_contig_7407,5.982799682,6.236624636,6.179274165,7.196248017,7.240415467,6.900546844
Phel_clc_contig_3298,7.381620816,7.503298641,8.087918385,9.021033258,8.96524375,8.428666268
Phel_clc_contig_619,8.486734884,8.943575024,9.838098821,10.92480545,11.09790564,10.28418316
Phel_clc_contig_8354,4.657720026,4.863269464,5.616360638,7.107608368,7.280417243,6.356793511
Phel_clc_contig_3927,3.346588193,4.380251518,4.748268002,6.557913959,6.328344618,5.709800673
Phel_clc_contig_7888,7.375942137,8.271660043,8.42439307,9.673570734,9.467857388,8.915258259
Phel_clc_contig_1312,7.899829385,7.793354901,8.260156008,9.114979905,9.029248571,9.006704763
Phel_clc_contig_6632,7.587295975,7.370672588,7.965242307,8.803141451,8.80078215,8.706087412
Phel_clc_contig_122,11.70042849,11.73525523,12.46389312,14.06910324,13.95564077,13.69974273
Phel_clc_contig_2925,8.424821758,8.284489148,8.604166605,9.427260248,9.396847921,9.222351764
Phel_clc_contig_6711,8.166469921,7.999808943,8.398285804,9.114979905,9.08677899,8.897447375
Phel_clc_contig_345,10.94095015,11.26815674,12.50331248,13.41263174,13.45906384,13.30275493
Phel_clc_contig_5539,8.5334006,8.639366397,9.725016833,10.5768879,10.43617902,10.41721328
Phel_clc_contig_2597,9.464795877,9.575799778,10.25807485,10.86296716,11.17066013,11.09462892
Phel_clc_contig_3790,6.948572816,6.511227654,7.332592478,8.039865482,8.327599348,8.316977478
Phel_clc_contig_1529,8.858627886,9.77199944,10.38447511,13.0310348,13.04926378,13.13587506
Phel_clc_contig_2355,4.540765048,5.493195781,6.757584689,9.463428531,9.664572793,9.598102202
Phel_clc_contig_522,8.892834514,8.98738994,9.195493032,10.0317391,10.17836047,10.15522277
Phel_clc_contig_1544,10.95053446,9.874679103,11.17377625,12.81301598,12.85405674,12.8007133
Phel_clc_contig_829,6.429157308,6.119140338,6.384706056,7.409014938,7.406270494,7.399490708
Phel_clc_contig_3559,10.17583295,10.27722718,10.42899773,11.38068919,11.73876079,11.52020983
Phel_clc_contig_3866,6.24202699,5.976934093,6.296991436,7.658204341,8.024175043,7.769516548
Phel_clc_contig_813,7.24498217,7.203884356,8.027883886,9.167083904,9.581622217,9.11855388
Phel_clc_contig_958,8.641495092,8.99059641,9.768467873,11.04504018,11.29058504,11.0616894
Phel_clc_contig_14596,1.856268645,2.361964822,0,3.960242941,4.565188923,3.889658492
Phel_clc_contig_16634,3.346588193,3.559601938,2.56774013,5.046285869,5.661005604,5.026485819
Phel_clc_contig_2347,7.293990236,7.443197189,7.026599794,8.579718704,8.927952438,8.428666268
Phel_clc_contig_17377,1.856268645,2.982053521,1.792605513,4.418945512,4.874875638,4.50589728
Phel_clc_contig_787,10.95101211,11.37370829,10.82168,11.96073465,12.23538934,11.92074619
Phel_clc_contig_6638,7.251200235,7.964007522,7.332592478,8.465470494,8.91953316,8.685477672
Phel_clc_contig_2775,5.132128501,6.955259325,6.22751968,7.834258027,7.968127049,7.870351156
Phel_clc_contig_367,4.368433124,5.536739882,4.874836303,6.726136399,6.76418424,6.611073501
Phel_clc_contig_3683,6.661658403,7.360794422,7.119017876,8.191320332,8.122817644,7.9759557
Phel_clc_contig_5862,5.808246026,7.194027937,6.741061087,8.477311427,8.651173705,8.343529966
Phel_clc_contig_6852,3.817981329,4.906159445,4.812939694,6.147972123,6.402718767,6.004182256
Phel_clc_contig_5652,3.346588193,3.850589423,1.792605513,5.658825569,5.739632114,4.840150994
Phel_clc_contig_1945,5.401766976,6.632955949,5.380691358,8.02380757,8.108073806,7.481478169
Phel_clc_contig_8954,4.866537121,5.743466497,4.189895704,7.137763759,7.267206173,6.639925266
Phel_clc_contig_6506,7.527075811,8.418559768,7.156881964,9.408830298,9.631447195,8.867265147
Phel_clc_contig_8593,4.273881366,5.796540651,4.874836303,6.946581156,7.021861671,6.285546481
Phel_clc_contig_10295,6.81223636,6.027760061,7.657139777,8.02380757,8.572805559,9.097907026
Phel_clc_contig_4124,8.598248693,8.601186536,9.107994326,9.738966227,9.984128039,10.37707754
Phel_clc_contig_6564,5.401766976,5.597820161,6.467390352,6.876777222,7.30648099,7.497331335
Phel_clc_contig_13573,1.856268645,2.091665988,1.158466295,2.77106155,4.170325694,4.374733478
Phel_clc_contig_7479,7.606823432,7.713672448,7.75090324,8.500704872,9.033155913,9.198306782
Phel_clc_contig_1077,9.261125988,9.847231681,9.536809806,10.98824535,11.34346906,11.29385256
Phel_clc_contig_671,4.76590598,6.625641637,5.850039278,7.59439851,8.039796956,7.941606377
Phel_clc_contig_5382,4.540765048,5.590326555,5.57965988,6.367454941,7.226831212,7.058483184
Phel_clc_contig_5845,5.791280123,6.515192046,6.405825623,7.137763759,7.738512506,7.465448862
Phel_clc_contig_18668,2.916801453,3.214342437,2.56774013,4.207752323,5.241996492,4.50589728
Phel_clc_contig_3910,8.277251129,8.716270053,8.021056584,10.43534606,12.16501494,11.11146474
Phel_clc_contig_24521,1.208080202,0.586788758,0,2.77106155,4.05205935,3.442651611
Phel_clc_contig_3205,9.862160151,9.236088598,9.649557441,10.80776779,11.6993438,11.09983012
Phel_clc_contig_2987,10.89602294,8.847422281,9.432618522,11.36165066,12.56924929,11.96274468
Phel_clc_contig_12930,6.395869975,5.620076099,6.341516155,6.803422087,8.159030697,7.646956814
Phel_clc_contig_7815,8.523160062,8.129578739,7.75090324,8.755315906,10.78798457,10.0163463
Phel_clc_contig_4784,8.179569768,7.436943021,8.311419556,8.911840756,9.490771271,9.15398946
Phel_clc_contig_5083,7.700682459,7.295460392,8.04144232,8.367075279,9.090533784,9.044959337
Phel_clc_contig_18398,3.521402571,3.559601938,3.440646623,4.418945512,4.803459544,6.668209914
Phel_clc_contig_2459,6.472378915,5.91227621,6.913179043,9.704122037,8.932143871,11.38188233
Phel_clc_contig_4490,6.361796427,7.030574448,6.129359272,8.11757973,7.113293142,10.00807085
Phel_clc_contig_5957,7.74100579,7.756158651,7.040170245,9.65804917,7.240415467,10.86952151
Phel_clc_contig_1788,10.19208392,9.937132198,9.572269343,10.98202542,10.75642239,11.12937859
Phel_clc_contig_107,11.19469691,11.34023684,8.408785301,13.65832568,12.97503103,13.78212749
Phel_clc_contig_6385,4.730737762,4.497088583,3.863373549,6.087456476,5.534391601,6.285546481
Phel_clc_contig_1669,7.347204997,6.775263927,8.01419682,9.439417439,9.5762761,10.06768295
Phel_clc_contig_401,9.686323156,9.272839934,9.786696491,10.77216403,10.74931369,11.19888938
Phel_clc_contig_2231,8.912583405,8.611868029,9.201544425,10.0791298,10.01211511,10.3090967
Phel_clc_contig_4415,7.370240146,7.266360227,7.742626744,8.477311427,8.389873077,8.678542043
Phel_clc_contig_6936,5.739143321,6.515192046,6.6377363,7.527639642,7.544096623,7.953147066
Phel_clc_contig_13686,5.309441792,5.456563052,4.189895704,7.332856491,7.544096623,7.632673916
Phel_clc_contig_4103,6.429157308,6.532895106,6.507020768,7.815723994,7.804013535,8.084884904
Phel_clc_contig_7020,2.301880253,3.049212535,1.158466295,5.739699614,5.739632114,6.047896052
Phel_clc_contig_907,5.570383994,6.563839954,5.542001066,8.78420099,9.071660518,9.332497376
Phel_clc_contig_12110,4.499571669,4.712628794,5.199044096,7.25245256,5.739632114,7.465448862
Phel_clc_contig_2495,6.482985384,7.806352416,6.942380786,9.245338782,8.235637559,9.777590179
Phel_clc_contig_2254,8.230811119,6.192754403,7.343579265,10.33154266,9.152917562,11.16082473
Phel_clc_contig_6286,2.641869674,1.00273852,3.595730406,5.658825569,4.476135384,6.356793511
Phel_clc_contig_5132,3.749351908,4.464661733,3.863373549,5.57314727,5.443354688,6.457471173
Phel_clc_contig_4737,6.503967219,6.304615079,6.837479084,7.758650962,7.293508434,7.987226487
Phel_clc_contig_9469,3.946150672,4.83183165,5.199044096,6.465825944,5.814196628,6.639925266
Phel_clc_contig_9844,3.250552348,4.234003066,4.189895704,5.958230212,5.295032364,6.090324176
Phel_clc_contig_998,9.733720392,9.911234227,10.66736271,11.56258784,11.0242342,11.55470947
